# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
JVM.usedNativeBytes,1711441898625000000,1711441958625000000,305762056
OS.loadAverage,1711441898625000000,1711441958625000000,2.7783203125
JVM.totalCpuTimeMs,1711441898625000000,1711441958625000000,4960
JVM.GC.collectionTimesMs,1711441898625000000,1711441958625000000,0
NonBlockingReadAction.failedExecutionTimeUs,1711441898625000000,1711441958625000000,0
AWTEventQueue.eventsDispatched,1711441898625000000,1711441958625000000,0
FlushQueue.executionTime90PNs,1711441898625000000,1711441958625000000,0
FlushQueue.waitingTime90PNs,1711441898625000000,1711441958625000000,0
FlushQueue.waitingTimeAvgNs,1711441898625000000,1711441958625000000,0.0
AWTEventQueue.dispatchTime90PNs,1711441898625000000,1711441958625000000,0
FlushQueue.executionTimeAvgNs,1711441898625000000,1711441958625000000,0.0
AWTEventQueue.dispatchTimeTotalNS,1711441898625000000,1711441958625000000,253093386
AWTEventQueue.dispatchTimeAvgNs,1711441898625000000,1711441958625000000,0.0
FlushQueue.queueSizeMax,1711441898625000000,1711441958625000000,0
NonBlockingReadAction.failedExecutionsCount,1711441898625000000,1711441958625000000,0
FlushQueue.waitingTimeMaxNs,1711441898625000000,1711441958625000000,0
ReadAction.executionsCount,1711441898625000000,1711441958625000000,267
FlushQueue.tasksExecuted,1711441898625000000,1711441958625000000,0
NonBlockingReadAction.finalizedExecutionsCount,1711441898625000000,1711441958625000000,0
FlushQueue.executionTimeMaxNs,1711441898625000000,1711441958625000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1711441898625000000,1711441958625000000,0
FlushQueue.queueSize90P,1711441898625000000,1711441958625000000,0
AWTEventQueue.dispatchTimeMaxNs,1711441898625000000,1711441958625000000,0
FlushQueue.queueSizeAvg,1711441898625000000,1711441958625000000,0.0
WriteAction.executionsCount,1711441898625000000,1711441958625000000,1
workspaceModel.initializing.ms,1711441898625000000,1711441958625000000,2
workspaceModel.pre.handlers.ms,1711441898625000000,1711441958625000000,1
workspaceModel.updates.precise.ms,1711441898625000000,1711441958625000000,53
workspaceModel.updates.count,1711441898625000000,1711441958625000000,3
workspaceModel.loading.from.cache.ms,1711441898625000000,1711441958625000000,399
workspaceModel.check.recursive.update.ms,1711441898625000000,1711441958625000000,0
workspaceModel.to.snapshot.ms,1711441898625000000,1711441958625000000,2
workspaceModel.collect.changes.ms,1711441898625000000,1711441958625000000,0
workspaceModel.loading.total.ms,1711441898625000000,1711441958625000000,439
workspaceModel.update.unloaded.entities.ms,1711441898625000000,1711441958625000000,0
workspaceModel.init.bridges.ms,1711441898625000000,1711441958625000000,2
workspaceModel.replace.project.model.ms,1711441898625000000,1711441958625000000,0
workspaceModel.updates.ms,1711441898625000000,1711441958625000000,122
FilePageCacheLockFree.totalPagesAllocated,1711441898625000000,1711441958625000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1711441898625000000,1711441958625000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1711441898625000000,1711441958625000000,0
FilePageCacheLockFree.totalPagesReclaimed,1711441898625000000,1711441958625000000,0
DirectByteBufferAllocator.reclaimed,1711441898625000000,1711441958625000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1711441898625000000,1711441958625000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1711441898625000000,1711441958625000000,0
FilePageCacheLockFree.totalPagesHandedOver,1711441898625000000,1711441958625000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1711441898625000000,1711441958625000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1711441898625000000,1711441958625000000,54422
MappedFileStorage.totalPagesMapped,1711441898625000000,1711441958625000000,16
FilePageCacheLockFree.totalPageAllocationsWaited,1711441898625000000,1711441958625000000,0
DirectByteBufferAllocator.misses,1711441898625000000,1711441958625000000,0
FilePageCacheLockFree.totalBytesWritten,1711441898625000000,1711441958625000000,0
FilePageCache.maxRegisteredFiles,1711441898625000000,1711441958625000000,255
StorageLockContext.competingThreads.90P,1711441898625000000,1711441958625000000,0
FilePageCache.maxCacheSizeInBytes,1711441898625000000,1711441958625000000,136364032
FilePageCacheLockFree.totalHeapBytesAllocated,1711441898625000000,1711441958625000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1711441898625000000,1711441958625000000,0
StorageLockContext.competingThreads.avg,1711441898625000000,1711441958625000000,0.0
StreamlinedBlobStorage.recordsDeleted,1711441898625000000,1711441958625000000,0
FilePageCacheLockFree.totalPagesReadMs,1711441898625000000,1711441958625000000,0
FilePageCache.totalPageDisposalsUs,1711441898625000000,1711441958625000000,0
FilePageCacheLockFree.heapBytesInUse,1711441898625000000,1711441958625000000,0
MappedFileStorage.storages,1711441898625000000,1711441958625000000,16
FilePageCache.pageHits,1711441898625000000,1711441958625000000,0
FilePageCache.disposedBuffers,1711441898625000000,1711441958625000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1711441898625000000,1711441958625000000,118
FilePageCacheLockFree.totalBytesRead,1711441898625000000,1711441958625000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1711441898625000000,1711441958625000000,120
FilePageCache.totalPageLoadsUs,1711441898625000000,1711441958625000000,0
FilePageCacheLockFree.totalPagesRequested,1711441898625000000,1711441958625000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1711441898625000000,1711441958625000000,136691712
StorageLockContext.competingThreads.max,1711441898625000000,1711441958625000000,0
FilePageCache.pageLoads,1711441898625000000,1711441958625000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1711441898625000000,1711441958625000000,0
FilePageCacheLockFree.totalBytesRequested,1711441898625000000,1711441958625000000,0
DirectByteBufferAllocator.hits,1711441898625000000,1711441958625000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1711441898625000000,1711441958625000000,0
MappedFileStorage.totalBytesMapped,1711441898625000000,1711441958625000000,136577024
FilePageCache.capacityInBytes,1711441898625000000,1711441958625000000,503316478
StreamlinedBlobStorage.recordsRelocated,1711441898625000000,1711441958625000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1711441898625000000,1711441958625000000,2899
FilePageCache.uncachedFileAccess,1711441898625000000,1711441958625000000,0
DirectByteBufferAllocator.disposed,1711441898625000000,1711441958625000000,0
FilePageCacheLockFree.totalPagesWriteMs,1711441898625000000,1711441958625000000,0
StreamlinedBlobStorage.recordsAllocated,1711441898625000000,1711441958625000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1711441898625000000,1711441958625000000,0
FilePageCacheLockFree.totalPagesWritten,1711441898625000000,1711441958625000000,0
FilePageCacheLockFree.nativeBytesInUse,1711441898625000000,1711441958625000000,327680
FilePageCache.pageFastCacheHits,1711441898625000000,1711441958625000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1711441898625000000,1711441958625000000,0
FileNameCache.totalMisses,1711441898625000000,1711441958625000000,0
FileNameCache.queries,1711441898625000000,1711441958625000000,21
jps.project.serializers.save.ms,1711441898625000000,1711441958625000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1711441898625000000,1711441958625000000,3
workspaceModel.mutableEntityStorage.has.same.entities.ms,1711441898625000000,1711441958625000000,0
jps.facet.change.listener.init.bridge.ms,1711441898625000000,1711441958625000000,0
jps.project.serializers.load.ms,1711441898625000000,1711441958625000000,73
workspaceModel.mutableEntityStorage.put.entity.ms,1711441898625000000,1711441958625000000,17
workspaceModel.save.cache.to.file.ms,1711441898625000000,1711441958625000000,55
workspaceModel.global.updates.ms,1711441898625000000,1711441958625000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1711441898625000000,1711441958625000000,46
workspaceModel.mutableEntityStorage.modify.entity.ms,1711441898625000000,1711441958625000000,10
jps.global.get.library.ms,1711441898625000000,1711441958625000000,0
jps.artifact.entities.serializer.load.entities.ms,1711441898625000000,1711441958625000000,0
jps.global.get.libraries.ms,1711441898625000000,1711441958625000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1711441898625000000,1711441958625000000,0
jps.storage.jps.conf.reader.load.component.ms,1711441898625000000,1711441958625000000,9
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1711441898625000000,1711441958625000000,3
workspaceModel.mutableEntityStorage.add.diff.ms,1711441898625000000,1711441958625000000,16
jps.global.initialize.library.bridges.ms,1711441898625000000,1711441958625000000,1
workspaceModel.global.apply.state.to.project.builder.ms,1711441898625000000,1711441958625000000,1
jps.load.project.to.empty.storage.ms,1711441898625000000,1711441958625000000,77
jps.apply.loaded.storage.ms,1711441898625000000,1711441958625000000,510
jps.global.initialize.library.bridges.after.loading.ms,1711441898625000000,1711441958625000000,0
workspaceModel.moduleBridge.before.changed.ms,1711441898625000000,1711441958625000000,0
jps.global.handle.changed.events.ms,1711441898625000000,1711441958625000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1711441898625000000,1711441958625000000,1
workspaceModel.mutableEntityStorage.referrers.ms,1711441898625000000,1711441958625000000,0
jps.facet.change.listener.process.change.events.ms,1711441898625000000,1711441958625000000,1
workspaceModel.moduleManagerBridge.load.module.ms,1711441898625000000,1711441958625000000,0
workspaceModel.global.apply.state.to.project.ms,1711441898625000000,1711441958625000000,55
jps.load.initial.state.ms,1711441898625000000,1711441958625000000,13
jps.global.handle.before.change.events.ms,1711441898625000000,1711441958625000000,0
workspaceModel.load.cache.from.file.ms,1711441898625000000,1711441958625000000,388
workspaceModel.moduleBridgeLoader.loading.modules.ms,1711441898625000000,1711441958625000000,808
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1711441898625000000,1711441958625000000,0
workspaceModel.moduleBridge.update.option.ms,1711441898625000000,1711441958625000000,0
jps.app.storage.content.reader.load.component.ms,1711441898625000000,1711441958625000000,1
workspaceModel.moduleManagerBridge.load.all.modules.ms,1711441898625000000,1711441958625000000,96
jps.facet.change.listener.before.change.events.ms,1711441898625000000,1711441958625000000,1
jps.library.entities.serializer.save.entities.ms,1711441898625000000,1711441958625000000,0
jps.save.global.entities.ms,1711441898625000000,1711441958625000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1711441898625000000,1711441958625000000,0
jps.save.changed.project.entities.ms,1711441898625000000,1711441958625000000,0
jps.reload.project.entities.ms,1711441898625000000,1711441958625000000,0
workspaceModel.load.cache.metadata.from.file.ms,1711441898625000000,1711441958625000000,78
jps.library.entities.serializer.load.entities.ms,1711441898625000000,1711441958625000000,0
workspaceModel.sync.entities.ms,1711441898625000000,1711441958625000000,0
workspaceModel.orphan.listener.update.ms,1711441898625000000,1711441958625000000,5
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1711441898625000000,1711441958625000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1711441898625000000,1711441958625000000,1
jps.module.iml.entities.serializer.save.entities.ms,1711441898625000000,1711441958625000000,0
jps.global.get.library.by.name.ms,1711441898625000000,1711441958625000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1711441898625000000,1711441958625000000,0
workspaceModel.global.updates.count,1711441898625000000,1711441958625000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1711441898625000000,1711441958625000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1711441898625000000,1711441958625000000,1
workspaceModel.moduleManagerBridge.create.module.instance.ms,1711441898625000000,1711441958625000000,0
jps.module.iml.entities.serializer.load.entities.ms,1711441898625000000,1711441958625000000,20
workspaceModel.moduleBridge.facet.initialization.ms,1711441898625000000,1711441958625000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1711441898625000000,1711441958625000000,602
workspaceModel.mutableEntityStorage.remove.entity.ms,1711441898625000000,1711441958625000000,0
jps.artifact.entities.serializer.save.entities.ms,1711441898625000000,1711441958625000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1711441898625000000,1711441958625000000,27
workspaceModel.mutableEntityStorage.entities.ms,1711441898625000000,1711441958625000000,1
Indexes.stubs.lookupDurationAvgMs,1711441898625000000,1711441958625000000,0.0
Indexes.entries.lookupDuration90PMs,1711441898625000000,1711441958625000000,0.0
Indexes.stubs.lookupDurationMaxMs,1711441898625000000,1711441958625000000,0.0
Indexes.allKeys.lookupDuration90PMs,1711441898625000000,1711441958625000000,0.0
Indexes.allKeys.lookups,1711441898625000000,1711441958625000000,0.0
IndexesFlusher.totalFlushes,1711441898625000000,1711441958625000000,60
Indexes.stubs.lookupDuration90PMs,1711441898625000000,1711441958625000000,0.0
Indexes.entries.lookupDurationMaxMs,1711441898625000000,1711441958625000000,0.0
IndexesFlusher.totalFlushingTimeUs,1711441898625000000,1711441958625000000,60398
Indexes.stubs.lookups,1711441898625000000,1711441958625000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1711441898625000000,1711441958625000000,0.0
Indexes.entries.lookupDurationAvgMs,1711441898625000000,1711441958625000000,0.0
Indexes.entries.lookups,1711441898625000000,1711441958625000000,0.0
IndexesFlusher.totalFlushesRetried,1711441898625000000,1711441958625000000,0
Indexes.allKeys.lookupDurationAvgMs,1711441898625000000,1711441958625000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1711441898625000000,1711441958625000000,0
JVM.GC.collections,1711441958625000000,1711442018625000000,0
JVM.threadCount,1711441958625000000,1711442018625000000,60
JVM.maxHeapBytes,1711441958625000000,1711442018625000000,2147483648
JVM.maxNativeBytes,1711441958625000000,1711442018625000000,-1
JVM.usedHeapBytes,1711441958625000000,1711442018625000000,421555840
JVM.totalBytesAllocated,1711441958625000000,1711442018625000000,22374336
JVM.usedNativeBytes,1711441958625000000,1711442018625000000,308897120
OS.loadAverage,1711441958625000000,1711442018625000000,1.88232421875
JVM.totalCpuTimeMs,1711441958625000000,1711442018625000000,4150
JVM.GC.collectionTimesMs,1711441958625000000,1711442018625000000,0
NonBlockingReadAction.failedExecutionTimeUs,1711441958625000000,1711442018625000000,0
AWTEventQueue.eventsDispatched,1711441958625000000,1711442018625000000,0
FlushQueue.executionTime90PNs,1711441958625000000,1711442018625000000,0
FlushQueue.waitingTime90PNs,1711441958625000000,1711442018625000000,0
FlushQueue.waitingTimeAvgNs,1711441958625000000,1711442018625000000,0.0
AWTEventQueue.dispatchTime90PNs,1711441958625000000,1711442018625000000,0
FlushQueue.executionTimeAvgNs,1711441958625000000,1711442018625000000,0.0
AWTEventQueue.dispatchTimeTotalNS,1711441958625000000,1711442018625000000,200484306
AWTEventQueue.dispatchTimeAvgNs,1711441958625000000,1711442018625000000,0.0
FlushQueue.queueSizeMax,1711441958625000000,1711442018625000000,0
NonBlockingReadAction.failedExecutionsCount,1711441958625000000,1711442018625000000,0
